# Constructed from biom file																																																																																			
#OTU ID							1	10	11	12	13	14	15	16	17	18	19	2	20	21	22	23	24	25	26	27	28	29	3	30	31	32	33	34	35	36	37	38	39	4	40	41	42	43	44	45	46	47	5	6	7	8	9	Ner-1	Ner-10	Ner-11	Ner-12	Ner-13	Ner-14	Ner-15	Ner-16	Ner-17	Ner-18	Ner-19	Ner-2	Ner-20	Ner-21	Ner-22	Ner-23	Ner-24	Ner-25	Ner-26	Ner-27	Ner-28	Ner-29	Ner-3	Ner-30	Ner-4	Ner-5	Ner-6	Ner-7	Ner-8	Ner-9
k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Neisseriales	f__Neisseriaceae	g__Vitreoscilla	s__	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	154	0	0	0	0	1209	27	0	0	105	155	236	0	0	25	36	0	14	14	20	0	0	70	0	0	0	112	53	0	0
k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Micrococcaceae	g__Arthrobacter	s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	27	107	69	0	111	0	14	0	26	0	0	0	114	635	45	91	694	34	25	104	0	0	0	0	0	0	0	0
k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__	s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	149	86	0	18	45	123	0	98	0	12	73	37	123	0	0	68	0	40	22	0	0	47	62	67	41	332	63	0	97
k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Myroides	s__	0	0	0	0	0	0	0	861	26	0	0	0	33	55	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	13	6	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Lactococcus	s__garvieae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	553	112	0	0	0	0	49	0	46	0	0	0	0	0	0	0	0	38	7	50	0	0	26	0	0	22	0	0	0	0	0	0	26	0	57	19	48	0	0	30	63	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	24	0
k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__	s__	10	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	57	0	10	0	95	475	258	81	479	336	416	281	249	436	357	497	125	898	512	81	292	56	201	142	13	8	55	19	279	122	426	68	483	283
k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__guillouiae	693	50	0	0	11	50	42	47	57	0	0	45	21	26	17	0	11	13	36	0	0	0	0	0	0	15	0	0	0	32	24	0	0	0	26	0	0	6	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	__	__	__	0	0	0	0	0	0	0	0	36	0	156	45	30	49	0	0	0	82	448	0	19	0	0	18	21	0	42	0	30	0	0	0	0	52	0	0	0	58	23	0	0	0	0	46	0	0	60	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0
k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lactobacillus	s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	4	0	0	0	0	0	0	0	0	12	0	0	0	0	8	0	0	0	751	196	50	0	0	0	0	0	0	97	95	0	0	0	0	0	73	0	0	0	38	0	0	5	58	0	0	5	0	0	0	0	0	0	0	0	0	14
k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Kurthia	s__gibsonii	608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__	g__	s__	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	7	61	16	71	315	60	0	0	53	78	46	21	62	0	8	4	0	0	0	0	0	0	0	79	0	102	11	25	18
k__Bacteria	p__TM7	c__TM7-1	o__	f__	g__	s__	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	6	5	0	39	0	0	56	0	0	0	0	0	0	0	0	5	0	41	0	0	4	11	83	0	76	0	0	0	0	0	0	0	20	79	53	105	44	0	71	19	0	0	0	0	0	0	0	0
k__Bacteria	p__Tenericutes	c__Mollicutes	o__RF39	f__	g__	s__	0	0	62	0	0	0	0	0	0	0	50	0	0	35	0	0	0	0	0	0	0	0	0	49	0	58	0	0	59	61	7	0	31	19	38	45	0	55	0	0	0	0	0	0	0	0	98	0	0	0	7	0	95	43	27	64	15	63	0	50	77	0	0	0	0	0	0	0	0	0	0	0	0	53	0	57	0
k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	__	__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	542	19	101	138	179	39	95	40	51	0	77	13	39	0	0	249	68	149	14	8	0	0	71	17	0	58	13	0	26
k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Veillonellaceae	g__	s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	35	35	63	0	0	133	40	0	73	40	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0
k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Christensenellaceae	g__	s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	204	213	178	216	119	115	37	72	454	0	383	46	193	0	82	79	40	86	25	0	12	47	66	126	22	196	47	150	305
k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__[Weeksellaceae]	g__Wautersiella	s__	0	87	0	0	0	0	0	64	292	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	7	0	0	0	0	0	0	0	0
k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Proteus	s__	25	0	0	0	0	0	0	0	0	0	0	82	0	0	0	69	48	0	0	33	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__[Weeksellaceae]	g__Chryseobacterium	s__	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	37	0	26	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	16	19	10	0	74	0	0	55	0	0	0	0	0	0	0	10	0	0	24	0	0	0	0	0
